id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,country,emoji_count
1590781335945285638,1590781335945285638,2022-11-11 03:00:00 PST,2022-11-11,03:00:00,800,873790927,kasiitamark,SRHR - €ducation 🇰🇪 🇺🇦,,the icfp live stage will feature short partner driven sessions on topics like sex taboos male engagement emergency contraception abortion rights climate change srhr planetary health and more icfp ippf opensociety https t co an duqi oo,en,"[{'screen_name': 'icfp2022', 'name': 'icfp2022', 'id': '256540835'}, {'screen_name': 'ippf', 'name': 'ippf global', 'id': '46260823'}, {'screen_name': 'opensociety', 'name': 'open society foundations', 'id': '12609292'}]",[],['https://pbs.twimg.com/media/FhD5CRSaAAAfXf1.jpg'],0,2,3,"('', 0)",[],https://twitter.com/KasiitaMark/status/1590781335945285638,False,,1,https://pbs.twimg.com/media/FhD5CRSaAAAfXf1.jpg,,"-6.2146,106.8451,100km",,,,,[],,,,,Indonesia,0
1590720237166817280,1590720237166817280,2022-11-10 22:57:13 PST,2022-11-10,22:57:13,800,475554630,kalyan_gurung,Kalyan Gurung,, global warming and climate change ,en,[],[],[],0,0,1,"('', 0)",[],https://twitter.com/kalyan_gurung/status/1590720237166817280,False,https://twitter.com/eriksolheim/status/1590614737188012033,0,,,"-6.2146,106.8451,100km",,,,,[],,,,,Indonesia,0
1590683559786082305,1590683559786082305,2022-11-10 20:31:28 PST,2022-11-10,20:31:28,800,411954206,ilcasia,ILC Asia,,secure land tenure increases the resiliency of families and communities in light of stresses brought by natural disasters and climatechange learn more from ilc asia members convened as land watch asia angocorg landrights climate cop https t co lqir vx https t co o mgwoa bi,en,"[{'screen_name': 'angocorg', 'name': 'angoc', 'id': '2725733412'}]",['https://bit.ly/3fQinbQ'],['https://pbs.twimg.com/media/FhM-PJ8VUAAmoIG.jpg'],0,0,1,"('', 0)",[],https://twitter.com/ILCAsia/status/1590683559786082305,False,,1,https://pbs.twimg.com/media/FhM-PJ8VUAAmoIG.jpg,,"-6.2146,106.8451,100km",,,,,[],,,,,Indonesia,0
1590663929906499584,1590657180298260480,2022-11-10 19:13:28 PST,2022-11-10,19:13:28,800,777922835679289345,astro_jr_ak,Ankit khanal,, sophiakianni cop p climate change is real and it has it is happening white snow capped mountains are blackening ,en,[],[],[],0,0,0,"('', 0)",[],https://twitter.com/astro_jr_ak/status/1590663929906499584,False,,0,,,"-6.2146,106.8451,100km",,,,,"[{'screen_name': 'SophiaKianni', 'name': 'Sophia Kianni', 'id': '1287795907468165120'}, {'screen_name': 'COP27P', 'name': 'COP27', 'id': '1498985846078377985'}]",,,,,Indonesia,0
1590662395839401984,1590662395839401984,2022-11-10 19:07:22 PST,2022-11-10,19:07:22,800,1299561831057379329,trulygyanendra,Gyanendra Karki,,water crisis will impact the most populated regions by around of natural disasters between and were water related including droughts and floods the frequency and intensity of such events are only expected to increase with climate change https t co rmzl udzzf,en,[],[],['https://pbs.twimg.com/media/FhMrA-daEAAXyFY.jpg'],0,0,2,"('', 0)",[],https://twitter.com/TrulyGyanendra/status/1590662395839401984,False,,1,https://pbs.twimg.com/media/FhMrA-daEAAXyFY.jpg,,"-6.2146,106.8451,100km",,,,,[],,,,,Indonesia,0
1590648983709691904,1590648983709691904,2022-11-10 18:14:05 PST,2022-11-10,18:14:05,800,1047362867605852163,rdi_global,Resilience Development Initiative,, sustainable public transport is the ultimate solution to combating climate change rdi proudly presents cnn indonesia forward the future is public transport thu pm gmt watch here https t co uvdiewulyo or https t co nnefesepu publictransport https t co zowqpz tcv,en,[],"['https://youtu.be/tQAyRLP3rYU', 'https://www.cnnindonesia.com/tv/embed?smartautoplay=true']",['https://pbs.twimg.com/media/FhMc_D-aMAIbEUb.jpg'],0,2,2,"('', 0)",[],https://twitter.com/RDI_Global/status/1590648983709691904,False,,1,https://pbs.twimg.com/media/FhMc_D-aMAIbEUb.jpg,,"-6.2146,106.8451,100km",,,,,[],,,,,Indonesia,0
1590628611492827136,1590628611492827136,2022-11-10 16:53:08 PST,2022-11-10,16:53:08,800,1071259643710722048,tulsisubedi8,"Tulsi Subedi, PhD",,how is climate change affecting bearded vulture ranges https t co yccpwqbkhp,en,[],['https://bou.org.uk/blog-subedi-bearded-vultures/'],[],0,0,2,"('', 0)",[],https://twitter.com/TulsiSubedi8/status/1590628611492827136,False,,0,,,"-6.2146,106.8451,100km",,,,,[],,,,,Indonesia,0
1590586378152464384,1590586378152464384,2022-11-10 14:05:18 PST,2022-11-10,14:05:18,800,886479945995665408,kathmandupati1,Kathmandupati,,documentary on climate change impact in nepal screened at cop kathmandupati https t co jd nnyuo,en,[],['https://english.kathmandupati.com/nepal/15879/'],[],0,0,0,"('', 0)",[],https://twitter.com/kathmandupati1/status/1590586378152464384,False,,0,,,"-6.2146,106.8451,100km",,,,,[],,,,,Indonesia,0
1590572108060692481,1590572108060692481,2022-11-10 13:08:36 PST,2022-11-10,13:08:36,800,960785663720415232,theannaexpress,The Annapurna Express,, a documentary on the adverse impact of climate change in nepal has been screened at the th conference of parties to the un framework convention on climate change cop currently underway in sharm el sheikh of egypt cop climatechange amn https t co ybbxxlcaj,en,[],['https://theannapurnaexpress.com/news/documentary-on-climate-change-impact-in-nepal-screened-at-cop-27-33932'],[],0,0,0,"('', 0)",[],https://twitter.com/TheAnnaExpress/status/1590572108060692481,False,,0,,,"-6.2146,106.8451,100km",,,,,[],,,,,Indonesia,0
1590570107159605248,1590570094111117312,2022-11-10 13:00:39 PST,2022-11-10,13:00:39,800,754934253591420928,euinasean,EU in ASEAN,,the integration of human rights as a consideration into environmental issues amp climate change adaptation is crucial dr tuti alawiyah jakartarwi says its called climate justice ndaseaneucsforum https t co vplvrvt co,en,"[{'screen_name': 'jakartarwi', 'name': 'rwi jakarta', 'id': '1249363515044847616'}]",[],['https://pbs.twimg.com/media/FhLVbFqacAADpz2.jpg'],1,1,2,"('', 0)",[],https://twitter.com/EUinASEAN/status/1590570107159605248,False,,1,https://pbs.twimg.com/media/FhLVbFqacAADpz2.jpg,,"-6.2146,106.8451,100km",,,,,[],,,,,Indonesia,0
1590569942100938752,1590569942100938752,2022-11-10 13:00:00 PST,2022-11-10,13:00:00,800,754934253591420928,euinasean,EU in ASEAN,,find out what has what is happening today in the european research amp innovation days asean if you are into these topics these discussions are for you green tech hub climate change research energy transition and smart cities https t co kgcjtk cgl euraxessasean https t co onvkq ynr,en,"[{'screen_name': 'euraxessasean', 'name': '@euraxessasean', 'id': '2825474400'}]",['https://eu-ridays-asean.engage.eu/'],"['https://pbs.twimg.com/media/FhAjt-PaUAAHLgJ.jpg', 'https://pbs.twimg.com/media/FhAjt-FaYAAdDUq.jpg', 'https://pbs.twimg.com/media/FhAjt-QagAAA18o.jpg']",1,3,4,"('', 0)",[],https://twitter.com/EUinASEAN/status/1590569942100938752,False,,1,https://pbs.twimg.com/media/FhAjt-PaUAAHLgJ.jpg,,"-6.2146,106.8451,100km",,,,,[],,,,,Indonesia,0
1590552208638349312,1590552170134646784,2022-11-10 11:49:32 PST,2022-11-10,11:49:32,800,68577507,jakpost,The Jakarta Post,,cop is frequently portrayed as a clash between developing and richer nations as poorer countries argue that wealthier states should pay more in compensation for damage caused by historical greenhouse gas emissions cop climatechange read more https t co j tmwnf ou https t co astdg pldt,en,[],['https://www.thejakartapost.com/paper/2022/11/10/cop27-indonesia-can-lead-the-global-just-climate-transition.html'],['https://pbs.twimg.com/media/FhK98tgVsAAp9YK.jpg'],1,0,1,"('', 0)",[],https://twitter.com/jakpost/status/1590552208638349312,False,,1,https://pbs.twimg.com/media/FhK98tgVsAAp9YK.jpg,,"-6.2146,106.8451,100km",,,,,[],,,,,Indonesia,0
1590530369195233281,1590530369195233281,2022-11-10 10:22:45 PST,2022-11-10,10:22:45,800,1414828285251391495,rkcmpd_eria,Marine Plastics ERIA,,on day of the rd meeting of erias experts working group on marine plastic debris we visited mangrove forests in jakarta amp planted mangrove seeds mangrove forests help mitigate climate change but the growth is sadly disrupted by plastic waste among others eriaorg iges jp https t co jrmzpkqgp,en,"[{'screen_name': 'eriaorg', 'name': 'eria', 'id': '3016225672'}, {'screen_name': 'iges_jp', 'name': '地球環境戦略研究機関-iges', 'id': '810768404810498048'}]",[],"['https://pbs.twimg.com/media/FhKytpJaUAAUDvz.jpg', 'https://pbs.twimg.com/media/FhKyz71aYAEZXoU.jpg', 'https://pbs.twimg.com/media/FhKyz9DacAAAm53.jpg', 'https://pbs.twimg.com/media/FhKyz-oaAAEPn0l.jpg']",0,1,5,"('', 0)",[],https://twitter.com/rkcmpd_eria/status/1590530369195233281,False,,1,https://pbs.twimg.com/media/FhKytpJaUAAUDvz.jpg,,"-6.2146,106.8451,100km",,,,,[],,,,,Indonesia,0
1590507389178241024,1590507389178241024,2022-11-10 08:51:26 PST,2022-11-10,08:51:26,800,98343800,dedyrosy,Dedy,,in case you wonder why we have climate change https t co fi gahb wv,en,[],['https://climatetrace.org/map'],[],0,0,0,"('', 0)",[],https://twitter.com/DedyRosy/status/1590507389178241024,False,,0,,,"-6.2146,106.8451,100km",,,,,[],,,,,Indonesia,0
1590464352305700864,1590464352305700864,2022-11-10 06:00:25 PST,2022-11-10,06:00:25,800,1218598168159371264,sidayudatuk,YPI-WTB Special Consultative Status in ECOSOC-UN,,i really appreciate ingmarrentzhog s serious efforts where i always get regular information on his efforts but i still believe that climate change mitigation should be done not just discussed wedonthavetime cop egypt unfccc moecc jsl climateenvoy linkedin bbc https t co jyfrkh d r,en,"[{'screen_name': 'wedonthavetime', 'name': ""we don't have time"", 'id': '800285348261556224'}, {'screen_name': 'unfccc', 'name': 'un climate change', 'id': '17463923'}, {'screen_name': 'moecc_jsl', 'name': 'ministry of environment and climate change', 'id': '1123137814961500160'}, {'screen_name': 'climateenvoy', 'name': 'special presidential envoy john kerry', 'id': '1351716580720316417'}, {'screen_name': 'linkedin', 'name': 'linkedin', 'id': '13058772'}, {'screen_name': 'bbc', 'name': 'bbc', 'id': '19701628'}]",[],"['https://pbs.twimg.com/media/FhJ24ztagAAL9Y5.jpg', 'https://pbs.twimg.com/media/FhJ25CiaEAA8s_D.jpg', 'https://pbs.twimg.com/media/FhJ25RuacAEz_Hm.jpg', 'https://pbs.twimg.com/media/FhJ25hzaYAIv1xI.jpg']",0,0,0,"('', 0)",[],https://twitter.com/SidayuDatuk/status/1590464352305700864,False,,1,https://pbs.twimg.com/media/FhJ24ztagAAL9Y5.jpg,,"-6.2146,106.8451,100km",,,,,[],,,,,Indonesia,0
1590432466673745923,1590432466673745923,2022-11-10 03:53:43 PST,2022-11-10,03:53:43,800,18670202,bayuni,bayuni,,sea turtle sanctuary has survived years climate change may kill it https t co ynjgazad v,en,[],['https://ift.tt/BR0A3Qt'],[],0,0,0,"('', 0)",[],https://twitter.com/bayuni/status/1590432466673745923,False,,0,,,"-6.2146,106.8451,100km",,,,,[],,,,,Indonesia,0
1590421707512492032,1590255758863896576,2022-11-10 03:10:58 PST,2022-11-10,03:10:58,800,2804793420,anandanepali99,Ananda Nepali,, sophiakianni un unfccc great word ,en,[],[],[],0,0,0,"('', 0)",[],https://twitter.com/anandanepali99/status/1590421707512492032,False,,0,,,"-6.2146,106.8451,100km",,,,,"[{'screen_name': 'SophiaKianni', 'name': 'Sophia Kianni', 'id': '1287795907468165120'}, {'screen_name': 'UN', 'name': 'United Nations', 'id': '14159148'}, {'screen_name': 'UNFCCC', 'name': 'UN Climate Change', 'id': '17463923'}]",,,,,Indonesia,0
1590416325419372544,1590409498178760704,2022-11-10 02:49:35 PST,2022-11-10,02:49:35,800,9307382,colminindonesia,Colm Downes,,in the short term these results should enable biden and democrats to simply get more important things done especially critical action on climate change here s to fetterman a truly good guy who will work for the many not the few https t co akxgpyaryj,en,[],[],"['https://pbs.twimg.com/media/FhJK09IUAAE9Wu4.jpg', 'https://pbs.twimg.com/media/FhJK5-vVUAApg2A.jpg', 'https://pbs.twimg.com/media/FhJK85mVUAAgN3X.jpg']",0,0,0,"('', 0)",[],https://twitter.com/ColminIndonesia/status/1590416325419372544,False,,1,https://pbs.twimg.com/media/FhJK09IUAAE9Wu4.jpg,,"-6.2146,106.8451,100km",,,,,[],,,,,Indonesia,0
1590411156476530688,1590409498178760704,2022-11-10 02:29:02 PST,2022-11-10,02:29:02,800,9307382,colminindonesia,Colm Downes,,congratulations also to maxwell alejandro frost a year old democrat who secured generation zs first seat in the house maxwell alejandro frost focused on issues important to many young voters gun violence climate change abortion rights and medicare for all ny times https t co vz qyjt ss,en,[],[],['https://pbs.twimg.com/media/FhJGdfBUAAAAD6Q.jpg'],1,0,0,"('', 0)",[],https://twitter.com/ColminIndonesia/status/1590411156476530688,False,,1,https://pbs.twimg.com/media/FhJGdfBUAAAAD6Q.jpg,,"-6.2146,106.8451,100km",,,,,[],,,,,Indonesia,0
1590371286525808642,1590371286525808642,2022-11-09 23:50:37 PST,2022-11-09,23:50:37,800,1411389838742409218,vincentvanitas,Vince🪦,,criminal justice business taxes christian religious values family values gun laws dont believe in human part to play in climate change purge of voters not considered american citizens ban on same sex marriage as unconstitutional all of this shit you could look up,en,[],[],[],1,0,1,"('', 0)",[],https://twitter.com/VincentVanitas/status/1590371286525808642,False,,0,,,"-6.2146,106.8451,100km",,,,,[],,,,,Indonesia,0
1590368534831718401,1590368534831718401,2022-11-09 23:39:40 PST,2022-11-09,23:39:40,800,341945706,bimalrajregmi,bimalrocks,,no more melting no more losses women led cooperative are vehicle for change says arati paudel our climate champion climateactionnow justandambitious nepal mountain cop lossanddamage https t co elbhj gczc,en,[],[],[],0,2,13,"('', 0)",[],https://twitter.com/bimalrajregmi/status/1590368534831718401,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1590368489705013252/pu/img/BT-cV_KZp4lx72Ld.jpg,,"-6.2146,106.8451,100km",,,,,[],,,,,Indonesia,0
1590358147897577477,1590358147897577477,2022-11-09 22:58:24 PST,2022-11-09,22:58:24,800,341945706,bimalrajregmi,bimalrocks,, climateactionnow hkh is pulse of the planet river basins are home to our south asian civilization prosperity and identity climate change is threatening our lifeline collaboration is beyond boundaries lets act to save our himalayas mountain matters ayshaniee nicolapollitt https t co vyw mdad t,en,"[{'screen_name': 'ayshaniee', 'name': 'ayshanie', 'id': '3581315176'}, {'screen_name': 'nicolapollitt', 'name': 'nikkipol', 'id': '305769119'}]",[],[],0,8,27,"('', 0)",[],https://twitter.com/bimalrajregmi/status/1590358147897577477,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1590357992016314370/pu/img/uAKIN-zw0uAAknUB.jpg,,"-6.2146,106.8451,100km",,,,,[],,,,,Indonesia,0
1590354910671179776,1590354910671179776,2022-11-09 22:45:32 PST,2022-11-09,22:45:32,800,412819445,tempo_english,Tempo English,,world bank warns of heavy toll on philippines due to climate change https t co riqkk lczp tempoenglish,en,[],['http://dlvr.it/ScVGfK'],[],0,0,0,"('', 0)",[],https://twitter.com/tempo_english/status/1590354910671179776,False,,0,,,"-6.2146,106.8451,100km",,,,,[],,,,,Indonesia,0
1590333540012785664,1590333540012785664,2022-11-09 21:20:37 PST,2022-11-09,21:20:37,800,104567972,dvulkanixt,Ricky C N,,climate change gas emission fossils fuel is a hoax from ancient time climate always change from dinosaurs time which is hotter then now no ice in antarctica then when the big flood of phropet noah time are we gonna suspect that the great flood is because of climate change too ,en,[],[],[],1,0,0,"('', 0)",[],https://twitter.com/Dvulkanixt/status/1590333540012785664,False,,0,,,"-6.2146,106.8451,100km",,,,,[],,,,,Indonesia,0
1590303249839816705,1590262587371159552,2022-11-09 19:20:15 PST,2022-11-09,19:20:15,800,494788733,undpnepal,UNDP in Nepal,,during mountain expeditions i have experienced the impacts of climatechange routes are being changed avalanches have increased amp many more we can help tackling climate change by cutting our carbon emissions amp spreading sustainable lifestyle changes poornimashresth cop p https t co nw co trxz,en,"[{'screen_name': 'poornimashresth', 'name': 'poornima shrestha', 'id': '2587650134'}, {'screen_name': 'cop27p', 'name': 'cop27', 'id': '1498985846078377985'}]",[],"['https://pbs.twimg.com/media/FhHjynhUAAE3io_.jpg', 'https://pbs.twimg.com/media/FhHjyniUAAEq3M4.jpg']",1,4,15,"('', 0)",[],https://twitter.com/UNDPNepal/status/1590303249839816705,False,,1,https://pbs.twimg.com/media/FhHjynhUAAE3io_.jpg,,"-6.2146,106.8451,100km",,,,,[],,,,,Indonesia,0
1590299622324711424,1590262587371159552,2022-11-09 19:05:50 PST,2022-11-09,19:05:50,800,494788733,undpnepal,UNDP in Nepal,,s data shows that c increase in due to climatechange we need more data evidence so that we can better prepare early warning system is one of the best adaptation practices to reduce loss and damage kamal ram joshi dg dhmnepal cop p https t co ggzvso k,en,"[{'screen_name': 'dhmnepal', 'name': 'dhm_nepal', 'id': '1037244937987739648'}, {'screen_name': 'cop27p', 'name': 'cop27', 'id': '1498985846078377985'}]",[],['https://pbs.twimg.com/media/FhHgBl7VsAEqP22.jpg'],1,0,5,"('', 0)",[],https://twitter.com/UNDPNepal/status/1590299622324711424,False,,1,https://pbs.twimg.com/media/FhHgBl7VsAEqP22.jpg,,"-6.2146,106.8451,100km",,,,,[],,,,,Indonesia,0
1590274785623347202,1590274785623347202,2022-11-09 17:27:09 PST,2022-11-09,17:27:09,800,1564919559638945794,mimirtoken18,852 🍌🍌,,I am just going to point out with everything going on in canada and the world this is one thing he wants to do we have climate change we have the war in ukraine the high crime rate the high cost of living he picks this ok well good luck with all that ,en,[],[],[],0,0,0,"('', 0)",[],https://twitter.com/MimirToken18/status/1590274785623347202,False,,0,,,"-6.2146,106.8451,100km",,,,,[],,,,,Indonesia,0
1590238673576296448,1588545650307784706,2022-11-09 15:03:39 PST,2022-11-09,15:03:39,800,104567972,dvulkanixt,Ricky C N,, dw indonesia gw bilang hoax langsung dilaporin divisi mabes polri walhi lah wkkwkw lucu climate change is being used by the west neocon for controlling the world energy supply and making https t co so pewuy m climate is always changing i do not give a damn if all of you believe me or not ,en,[],['http://money.earth'],[],0,0,0,"('', 0)",[],https://twitter.com/Dvulkanixt/status/1590238673576296448,False,,0,,,"-6.2146,106.8451,100km",,,,,"[{'screen_name': 'dw_indonesia', 'name': 'DW Indonesia', 'id': '150581612'}]",,,,,Indonesia,0
1590234023955206144,1590234023955206144,2022-11-09 14:45:11 PST,2022-11-09,14:45:11,800,1219214266521096193,china2asean,Ambassador Deng Xijun,,the developed countries should fulfill their promise of providing billion u s dollars in climatefinance as soon as possible and draw a road map for doubling the adaptation fund chinas special envoy for climate change xie zhenhua said tue https t co clbqrvbxj ,en,[],[],['https://pbs.twimg.com/media/FhGlawyXkAM7L4e.jpg'],4,11,24,"('', 0)",[],https://twitter.com/China2ASEAN/status/1590234023955206144,False,,1,https://pbs.twimg.com/media/FhGlawyXkAM7L4e.jpg,,"-6.2146,106.8451,100km",,,,,[],,,,,Indonesia,0
1590232251820040192,1590232251820040192,2022-11-09 14:38:08 PST,2022-11-09,14:38:08,800,3681841812,bsifatmawati,bsi_fatmawati,,mahasiswa universitas bsi program studi sastra inggris jadi delegasi cop of unfccc pbb daffa praditya devano mahasiswa sastra inggris ubsi kampus cengkareng menjd delegasi kegiatan the th conference of parties of the united nations framework convention on climate change https t co i hacfcew ,en,[],[],['https://pbs.twimg.com/media/FhGjzNGaYAMXgyX.jpg'],0,0,1,"('', 0)",[],https://twitter.com/bsiFatmawati/status/1590232251820040192,False,,1,https://pbs.twimg.com/media/FhGjzNGaYAMXgyX.jpg,,"-6.2146,106.8451,100km",,,,,[],,,,,Indonesia,0
1590228016567025664,1590228016567025664,2022-11-09 14:21:18 PST,2022-11-09,14:21:18,800,33405429,apf3l,Rina,, ibm is proud to be technology partner of the united nations climate change conference learn about ibm s commitments and solutions to turn sustainability ambition into action while advocating for meaningful changes around the world https t co fw l dc ln cop ,en,[],['https://ibm.biz/BdPPet'],[],0,0,0,"('', 0)",[],https://twitter.com/apf3l/status/1590228016567025664,False,,0,,,"-6.2146,106.8451,100km",,,,,[],,,,,Indonesia,0
1590223111441764353,1590223111441764353,2022-11-09 14:01:49 PST,2022-11-09,14:01:49,800,4221175038,laxmibhatta12,Laxmi Bhatta (प्रेम सत्यार्थि),, lossanddamage climatechange ,en,[],[],[],7,0,16,"('', 0)",[],https://twitter.com/LaxmiBhatta12/status/1590223111441764353,False,,0,,,"-6.2146,106.8451,100km",,,,,[],,,,,Indonesia,0
1590208057782304768,1590208057782304768,2022-11-09 13:02:00 PST,2022-11-09,13:02:00,800,754934253591420928,euinasean,EU in ASEAN,,cannot get enough of science based innovations with transformative potential to address climate change watch the presentation linking science and disaster risk reduction in a context of climate change the experience of italy https t co regz ujksi euraxessasean https t co jwf pubjza,en,"[{'screen_name': 'euraxessasean', 'name': '@euraxessasean', 'id': '2825474400'}]",['https://eu-ridays-asean.engage.eu/schedule/'],['https://pbs.twimg.com/media/Fgn0DDpagAAjds3.jpg'],1,0,2,"('', 0)",[],https://twitter.com/EUinASEAN/status/1590208057782304768,False,,1,https://pbs.twimg.com/media/Fgn0DDpagAAjds3.jpg,,"-6.2146,106.8451,100km",,,,,[],,,,,Indonesia,0
1590207559243268097,1590207559243268097,2022-11-09 13:00:01 PST,2022-11-09,13:00:01,800,754934253591420928,euinasean,EU in ASEAN,,science based innovations can provide transformative potential in the way we address climate change watch the presentation of an example from germany living lab delta research project on energy transition in darmstadt https t co regz u a a ridayseu euraxessasean https t co ofggxzjtn,en,"[{'screen_name': 'euraxessasean', 'name': '@euraxessasean', 'id': '2825474400'}]",['https://eu-ridays-asean.engage.eu/schedule/'],['https://pbs.twimg.com/media/FgnzivyaMAA00zH.jpg'],0,0,1,"('', 0)",[],https://twitter.com/EUinASEAN/status/1590207559243268097,False,,1,https://pbs.twimg.com/media/FgnzivyaMAA00zH.jpg,,"-6.2146,106.8451,100km",,,,,[],,,,,Indonesia,0
1590170968122527744,1590170968122527744,2022-11-09 10:34:37 PST,2022-11-09,10:34:37,800,3016853978,nayapages,Nayapage.com,, https t co pj cbhjf news climatechange https t co ipzovgnhx ,en,[],['https://www.nayapage.com/archives/439052'],['https://pbs.twimg.com/media/FhFsD8JVIAEItbH.jpg'],0,0,0,"('', 0)",[],https://twitter.com/nayapages/status/1590170968122527744,False,,1,https://pbs.twimg.com/media/FhFsD8JVIAEItbH.jpg,,"-6.2146,106.8451,100km",,,,,[],,,,,Indonesia,0
1590164406713085952,1590164406713085952,2022-11-09 10:08:33 PST,2022-11-09,10:08:33,800,411954206,ilcasia,ILC Asia,, cop indigenous women live on the front lines of climatechange this year we refuse to accept their erasure from the climate negotiations their voices must be placed at the centre of decision making follow our campaign to learn about indigenous women seeking climatejustice https t co jhsm eiql,en,[],[],['https://pbs.twimg.com/media/FhFl7oVVsAEJGpt.jpg'],1,1,3,"('', 0)",[],https://twitter.com/ILCAsia/status/1590164406713085952,False,,1,https://pbs.twimg.com/media/FhFl7oVVsAEJGpt.jpg,,"-6.2146,106.8451,100km",,,,,[],,,,,Indonesia,0
1590085234887778304,1590085234887778304,2022-11-09 04:53:57 PST,2022-11-09,04:53:57,800,834877959362203648,ksharmapoudel,krishna Poudel,,leaders from the world find womens easy to guess why climate change objectives are not and will not be met https t co meflgfdp t,en,[],[],['https://pbs.twimg.com/media/FhEeFx4XkAEiL8s.jpg'],0,0,1,"('', 0)",[],https://twitter.com/Ksharmapoudel/status/1590085234887778304,False,,1,https://pbs.twimg.com/media/FhEeFx4XkAEiL8s.jpg,,"-6.2146,106.8451,100km",,,,,[],,,,,Indonesia,0
1589983879108362240,1589983879108362240,2022-11-08 22:11:11 PST,2022-11-08,22:11:11,800,2915344890,rajankazi,Rajan Thapa,,another houseful session on lossanddamagefinance to be held shortly unfccc cop p https t co onwxynlhc,en,"[{'screen_name': 'unfccc', 'name': 'un climate change', 'id': '17463923'}, {'screen_name': 'cop27p', 'name': 'cop27', 'id': '1498985846078377985'}]",[],['https://pbs.twimg.com/media/FhDB6CcWIAIY3Mh.jpg'],0,2,10,"('', 0)",[],https://twitter.com/RajanKazi/status/1589983879108362240,False,,1,https://pbs.twimg.com/media/FhDB6CcWIAIY3Mh.jpg,,"-6.2146,106.8451,100km",,,,,[],,,,,Indonesia,0
1589956625976406017,1589833710324830209,2022-11-08 20:22:54 PST,2022-11-08,20:22:54,800,778692608,akubukanako,arasto,, brenttoderian so many people failed the elementary school logic they deserves to re enter elementary school there learn about climate change and how we live in a finite world but we keep growing our population n economy like we have more than planet,en,[],[],[],0,0,0,"('', 0)",[],https://twitter.com/akubukanako/status/1589956625976406017,False,,0,,,"-6.2146,106.8451,100km",,,,,"[{'screen_name': 'BrentToderian', 'name': 'Brent Toderian', 'id': '480196886'}]",,,,,Indonesia,0
1589950227586646018,1589950227586646018,2022-11-08 19:57:28 PST,2022-11-08,19:57:28,800,71525028,tonyvialy,tony_BUNGA_vialy,,tony vialy place my artwork eps https t co uu kabzwkv the blackout wayv esther climatechange imaceleb mastodon https t co kdqnfjzhz,en,[],['https://createdbytonyvialy.blogspot.com/2022/11/my-artwork-eps23.html?spref=tw'],['https://pbs.twimg.com/media/FhCjNYgacAAABIi.jpg'],0,0,0,"('', 0)",[],https://twitter.com/tonyvialy/status/1589950227586646018,False,,1,https://pbs.twimg.com/media/FhCjNYgacAAABIi.jpg,,"-6.2146,106.8451,100km",,,,,[],,,,,Indonesia,0
1589945141124509696,1589945141124509696,2022-11-08 19:37:16 PST,2022-11-08,19:37:16,800,68577507,jakpost,The Jakarta Post,,the report released ahead of talks on climate change finance at the cop summit in egypt said the funding was required to cut emissions boost resilience deal with damage from climate change and restore nature and land jakpost https t co kbroatg op,en,[],['https://bit.ly/3UA8i1e'],[],0,1,2,"('', 0)",[],https://twitter.com/jakpost/status/1589945141124509696,False,,0,,,"-6.2146,106.8451,100km",,,,,[],,,,,Indonesia,0
1589939445826035712,1589939445826035712,2022-11-08 19:14:38 PST,2022-11-08,19:14:38,800,68577507,jakpost,The Jakarta Post,,four years after launching her school strike for the climate swedish activist greta thunberg is ready to pass the baton to those on the front lines of climate change she said in an interview on monday jakpost https t co pzlfummp h,en,[],['https://bit.ly/3WHWQCD'],[],0,0,2,"('', 0)",[],https://twitter.com/jakpost/status/1589939445826035712,False,,0,,,"-6.2146,106.8451,100km",,,,,[],,,,,Indonesia,0
1589914340848979968,1589914340848979968,2022-11-08 17:34:52 PST,2022-11-08,17:34:52,800,2915344890,rajankazi,Rajan Thapa,, nepal strongly urged the need for additional and predictable funding for the santiago network to ensure that the network is fit for purpose and not an empty vessel unfccc santiago network loss and damage meeting anilpokhrel hello mofe snld cop p,en,"[{'screen_name': 'unfccc', 'name': 'un climate change', 'id': '17463923'}, {'screen_name': 'anilpokhrel', 'name': 'anil pokhrel', 'id': '84520204'}, {'screen_name': 'hello_mofe', 'name': 'ministry of forests and environment', 'id': '1007154508504317957'}, {'screen_name': 'cop27p', 'name': 'cop27', 'id': '1498985846078377985'}]",[],[],0,3,18,"('', 0)",[],https://twitter.com/RajanKazi/status/1589914340848979968,False,,0,,,"-6.2146,106.8451,100km",,,,,[],,,,,Indonesia,0
